url,version,category,resolveddate,spl,description
https://docs.splunk.com/Documentation/Splunk/7.1.3/ReleaseNotes/Fixedissues,7.1.3, Splunk Web and interface issues,2018-08-19,"SPL-158678, SPL-153034","Formatting of an event is not kept when piped to table
"
https://docs.splunk.com/Documentation/Splunk/7.1.3/ReleaseNotes/Fixedissues,7.1.3, Splunk Web and interface issues,2018-08-14,"SPL-157829, SPL-157139","Can not display more than 30 alerts in Alert's trigger actions
"
https://docs.splunk.com/Documentation/Splunk/7.1.3/ReleaseNotes/Fixedissues,7.1.3, Splunk Web and interface issues,2018-08-14,"SPL-157127, SPL-156282","Wrong description in lookup definition in UI
"
https://docs.splunk.com/Documentation/Splunk/7.1.3/ReleaseNotes/Fixedissues,7.1.3, Splunk Web and interface issues,2018-08-10,"SPL-157125, SPL-154541","No filter by owner in views when owner contains a back slash ""\""
"
https://docs.splunk.com/Documentation/Splunk/7.1.3/ReleaseNotes/Fixedissues,7.1.3, Splunk Web and interface issues,2018-07-30,"SPL-157317, SPL-157705","In Forwarder Management Web GUI screen, 'more server classes' pop-up has titile: Apps
"
https://docs.splunk.com/Documentation/Splunk/7.1.3/ReleaseNotes/Fixedissues,7.1.3, Splunk Web and interface issues,2018-07-04,"SPL-155339, SPL-153658","UI Visualizations of wide lists are not rendered correctly.
"
https://docs.splunk.com/Documentation/Splunk/7.1.3/ReleaseNotes/Fixedissues,7.1.3, Admin and CLI issues,2018-08-14,"SPL-158504, SPL-136970","default and local meta files getting corrupt or being alterted in such a way as to cause warnings.
"
https://docs.splunk.com/Documentation/Splunk/7.1.3/ReleaseNotes/Fixedissues,7.1.3, Admin and CLI issues,2018-07-10,"SPL-154478, SPL-153105","New splunkd_stop_timeout parameter in server.conf displays validation warning when pushed from cluster master
"
https://docs.splunk.com/Documentation/Splunk/7.1.3/ReleaseNotes/Fixedissues,7.1.3, Uncategorized issues,2018-08-22,"SPL-159188, SPL-146261","Search Assistant executes subsearches incurring subsearch side effects and increased CPU and memory usage
"
https://docs.splunk.com/Documentation/Splunk/7.1.3/ReleaseNotes/Fixedissues,7.1.3, Uncategorized issues,2018-08-22,"SPL-155093, SPL-148815","Mistranslation of ""Product Tour"" > ""Add Data Tour"" in Japanese
"
https://docs.splunk.com/Documentation/Splunk/7.1.3/ReleaseNotes/Fixedissues,7.1.3, Uncategorized issues,2018-08-22,"SPL-158074, SPL-157436","404 Error: quality_of_incoming_data
"
https://docs.splunk.com/Documentation/Splunk/7.1.3/ReleaseNotes/Fixedissues,7.1.3, Uncategorized issues,2018-08-21,"SPL-157820, SPL-157190","Remote Storage: Time out attempting to localize remote bucket
"
https://docs.splunk.com/Documentation/Splunk/7.1.3/ReleaseNotes/Fixedissues,7.1.3, Uncategorized issues,2018-08-16,"SPL-157342, SPL-157795","Prebuilt panels text in an app are not extracted for localization when using ""splunk extract i18n -app <appname>"" command
"
https://docs.splunk.com/Documentation/Splunk/7.1.3/ReleaseNotes/Fixedissues,7.1.3, Uncategorized issues,2018-08-16,"SPL-158120, SPL-153699","Indexer message/slowness after splunk 7 upgrade and possibly reducing indexer capacity to half.
"
https://docs.splunk.com/Documentation/Splunk/7.1.3/ReleaseNotes/Fixedissues,7.1.3, Uncategorized issues,2018-08-15,"SPL-156540, SPL-147803","License master rollovers stopped by a broken syslog output blocking indexing, need better logging for diagnosability.
"
https://docs.splunk.com/Documentation/Splunk/7.1.3/ReleaseNotes/Fixedissues,7.1.3, Uncategorized issues,2018-08-10,"SPL-157897, SPL-155772","SEDCMD not working for long characters
"
https://docs.splunk.com/Documentation/Splunk/7.1.3/ReleaseNotes/Fixedissues,7.1.3, Uncategorized issues,2018-08-09,"SPL-158142, SPL-157745","Lengthy login_content messages run off login window
"
https://docs.splunk.com/Documentation/Splunk/7.1.3/ReleaseNotes/Fixedissues,7.1.3, Uncategorized issues,2018-07-31,"SPL-155385, SPL-154018","Splunkd looks for default openssl cert file under build path
"
https://docs.splunk.com/Documentation/Splunk/7.1.3/ReleaseNotes/Fixedissues,7.1.3, Uncategorized issues,2018-07-27,"SPL-156899, SPL-153174","Request for better messaging for ""Duplicated License situation happen on peer ...""
"
https://docs.splunk.com/Documentation/Splunk/7.1.3/ReleaseNotes/Fixedissues,7.1.3,Splunk Analytics for Hadoop,2018-07-27,"ERP-2140, ERP-2092","Role Inheritance Failure
"
https://docs.splunk.com/Documentation/Splunk/7.1.4/ReleaseNotes/Fixedissues,7.1.4,Highlighted issues,2018-08-29,"SPL-159442, SPL-156444","Searches may take considerably more memory than with 7.0.x or earlier. This applies particularly to searches that search and/or return a large result set. Due to search speed performance improvements some memory usage increase is expected with 7.1.x even after this issue is fixed.
"
https://docs.splunk.com/Documentation/Splunk/7.1.4/ReleaseNotes/Fixedissues,7.1.4, Authentication and authorization issues,2018-09-04,"SPL-157717, SPL-159084, SPL-159085","Splunk local authentication: User REST call causes splunk to crash, once the user password expiration days becomes less than 'Expiration alert in days'
"
https://docs.splunk.com/Documentation/Splunk/7.1.4/ReleaseNotes/Fixedissues,7.1.4, Search issues,2018-10-05,"SPL-157727, SPL-144000","Can't search for indexed fields included in summary index since fields.conf ""INDEXED = true"" since 6.6
"
https://docs.splunk.com/Documentation/Splunk/7.1.4/ReleaseNotes/Fixedissues,7.1.4, Search issues,2018-10-02,"SPL-159442, SPL-160079, SPL-160171, SPL-160019","High Memory usage from a | dedup search after updating to 7.1.2
"
https://docs.splunk.com/Documentation/Splunk/7.1.4/ReleaseNotes/Fixedissues,7.1.4, Search issues,2018-09-30,"SPL-158259, SPL-160421, SPL-160574","result_queue_max_size is not working with 7.1.2
"
https://docs.splunk.com/Documentation/Splunk/7.1.4/ReleaseNotes/Fixedissues,7.1.4, Search issues,2018-09-28,"SPL-159182, SPL-159414, SPL-160318, SPL-161161","Unbounded memory growth with transactions and keeporphans
"
https://docs.splunk.com/Documentation/Splunk/7.1.4/ReleaseNotes/Fixedissues,7.1.4, Search issues,2018-09-27,"SPL-160449, SPL-149404","Search.log error message asks user to consider increasing match limit for a Regex without a reason
"
https://docs.splunk.com/Documentation/Splunk/7.1.4/ReleaseNotes/Fixedissues,7.1.4, Search issues,2018-09-25,"SPL-159318, SPL-159666, SPL-160523","search process crash in AST due to subsearch in a saved search
"
https://docs.splunk.com/Documentation/Splunk/7.1.4/ReleaseNotes/Fixedissues,7.1.4, Search issues,2018-09-19,"SPL-160098, SPL-158486","tstats return less/no events if there is a cycle lookup field with NOT filter
"
https://docs.splunk.com/Documentation/Splunk/7.1.4/ReleaseNotes/Fixedissues,7.1.4, Search issues,2018-09-19,"SPL-160169, SPL-158283","Splunk crashing with selfjoin
"
https://docs.splunk.com/Documentation/Splunk/7.1.4/ReleaseNotes/Fixedissues,7.1.4, Search issues,2018-09-19,"SPL-155679, SPL-160875","After upgrade splunk to 7.1.1, splunkd is crashing very often on SHPHeartbeatThread
"
https://docs.splunk.com/Documentation/Splunk/7.1.4/ReleaseNotes/Fixedissues,7.1.4, Search issues,2018-09-12,"SPL-158934, SPL-159726, SPL-159751","Post 7.1.1 upgrade issue:  stats aggregating in additional empty records with mix of prestats and event data
"
https://docs.splunk.com/Documentation/Splunk/7.1.4/ReleaseNotes/Fixedissues,7.1.4, Search issues,2018-09-12,"SPL-156444, SPL-160015","High Memory usage on process after updating to 7.1.1
"
https://docs.splunk.com/Documentation/Splunk/7.1.4/ReleaseNotes/Fixedissues,7.1.4, Search issues,2018-08-28,"SPL-154920, SPL-156245, SPL-159249","Search Removal With Case Insensitive Capability
"
https://docs.splunk.com/Documentation/Splunk/7.1.4/ReleaseNotes/Fixedissues,7.1.4," Saved search, alerting, scheduling, and job management issues",2018-09-17,"SPL-159602, SPL-159053","Trigger Time format in alert emails without AM/PM designators and no Timezone information.
"
https://docs.splunk.com/Documentation/Splunk/7.1.4/ReleaseNotes/Fixedissues,7.1.4," Charting, reporting, and visualization issues",2018-09-18,"SPL-157992, SPL-158911, SPL-158984, SPL-159564","Geom used in dashboard causing crash
"
https://docs.splunk.com/Documentation/Splunk/7.1.4/ReleaseNotes/Fixedissues,7.1.4," Charting, reporting, and visualization issues",2018-09-10,"SPL-159637, SPL-158897","Selected time picker on dashboard is not translated
"
https://docs.splunk.com/Documentation/Splunk/7.1.4/ReleaseNotes/Fixedissues,7.1.4, Indexer and indexer clustering issues,2018-10-05,"SPL-159407, SPL-157189","splunk is not reaping prior search-buckets manifests after new generation
"
https://docs.splunk.com/Documentation/Splunk/7.1.4/ReleaseNotes/Fixedissues,7.1.4, Distributed search and search head clustering issues,2018-09-17,"SPL-159860, SPL-158218","Custom search commands do not work on indexers when search's app context does not exist
"
https://docs.splunk.com/Documentation/Splunk/7.1.4/ReleaseNotes/Fixedissues,7.1.4, Universal forwarder issues,2018-10-08,"SPL-160530, SPL-156698","splunk-netmon consumes additional 2GB memory every day on Universal Forwarder
"
https://docs.splunk.com/Documentation/Splunk/7.1.4/ReleaseNotes/Fixedissues,7.1.4, Monitoring Console issues,2018-09-21,"SPL-160349, SPL-158166","Monitoring Console does not allow user to select 'All Queues' in  Queues to Measure dropdown
"
https://docs.splunk.com/Documentation/Splunk/7.1.4/ReleaseNotes/Fixedissues,7.1.4, Splunk Web and interface issues,2018-09-13,"SPL-159197, SPL-158196","Users page doesn't show default pagination correctly
"
https://docs.splunk.com/Documentation/Splunk/7.1.4/ReleaseNotes/Fixedissues,7.1.4, Splunk Web and interface issues,2018-08-28,"SPL-154920, SPL-156245, SPL-159249","Search Removal With Case Insensitive Capability
"
